Finished creating model data!
Performing optimization, start time:  20:05:45 
Optimizing with theta = -0.9735946 
Optimizing with theta = -0.861179 
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 280   5453.485313   47.107350   Continuing - TR contract     0.019110        8         Negative curvature
 290   5453.475541   26.647646     Continuing - TR expand     0.008062       12         Intersect TR bound
 350   5451.748970   24.308177                 Continuing     0.019635       39         Intersect TR bound
 360   5451.739758   24.639176   Continuing - TR contract     0.000115        6         Intersect TR bound
 300   5453.201524   34.890020   Continuing - TR contract     0.020407       54         Intersect TR bound
 370   5451.696240   61.404766     Continuing - TR expand     0.125807       71         Intersect TR bound
 310   5453.148915   25.306037   Continuing - TR contract     0.004305        5         Intersect TR bound
 320   5453.138308   30.581029     Continuing - TR expand     0.010896       14         Intersect TR bound
 380   5451.679349    9.264419   Continuing - TR contract     0.053075       74         Intersect TR bound
 330   5453.088859   41.631163     Continuing - TR expand     0.082742       28         Intersect TR bound
 390   5451.651591   31.416647   Continuing - TR contract     0.067173       77         Intersect TR bound
 340   5452.644315   80.251015   Continuing - TR contract     0.104721       76         Intersect TR bound
 400   5451.612921   42.165953     Continuing - TR expand     0.340062       76         Intersect TR bound
 350   5452.437189  269.177432   Continuing - TR contract     0.014726       71         Intersect TR bound
 410   5451.610220   12.734516   Continuing - TR contract     0.011955       73         Intersect TR bound
 360   5452.202958   28.549243   Continuing - TR contract     0.223656      113         Intersect TR bound
 420   5451.609040   14.533006   Continuing - TR contract     0.005044       68         Intersect TR bound
 370   5452.104351    3.894433   Continuing - TR contract     0.031452       94         Intersect TR bound
 430   5451.605709   12.727001   Continuing - TR contract     0.025533      106         Intersect TR bound
 380   5452.054235   48.197625   Continuing - TR contract     0.013269       97         Intersect TR bound
 440   5451.603995    7.015095                 Continuing     0.007181       89         Intersect TR bound
 390   5452.031524   22.591195   Continuing - TR contract     0.067173      261         Intersect TR bound
 450   5451.602904    6.383896   Continuing - TR contract     0.018178      129         Intersect TR bound
 400   5452.028609   14.276315   Continuing - TR contract     0.002362       81         Intersect TR bound
 460   5451.602015    1.997038     Continuing - TR expand     0.092024      123         Intersect TR bound
 410   5452.026239    1.967905   Continuing - TR contract     0.003985      127         Intersect TR bound
 470   5451.601742    2.440482   Continuing - TR contract     0.003235      121         Intersect TR bound
 480   5451.601725    1.207635   Continuing - TR contract     0.000227       13         Intersect TR bound
 420   5452.025736    2.336499     Continuing - TR expand     0.006725       91         Intersect TR bound
 490   5451.601676    1.804395     Continuing - TR expand     0.006910       68         Intersect TR bound
 500   5451.601622    0.457861   Continuing - TR contract     0.002915       96         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 510   5451.601587    1.398179                 Continuing     0.000205       18         Intersect TR bound
 430   5452.025323   14.075858   Continuing - TR contract     0.002837      168         Intersect TR bound
 440   5452.025270    0.533118     Continuing - TR expand     0.003591       98         Intersect TR bound
 450   5452.025269    0.302860                 Continuing     0.000007        4         Intersect TR bound
 520   5451.601434    0.842117   Continuing - TR contract     0.001556      122         Intersect TR bound
 460   5452.025267    0.284489     Continuing - TR expand     0.000639       55         Intersect TR bound
 530   5451.601374    0.469748     Continuing - TR expand     0.002626       77         Intersect TR bound
 470   5452.025259    1.142887   Continuing - TR contract     0.000539      125         Intersect TR bound
 540   5451.601352    0.163676   Continuing - TR contract     0.001108      120         Intersect TR bound
 550   5451.601345    0.156242     Continuing - TR expand     0.005609       86         Intersect TR bound
 480   5452.025250    0.464213                 Continuing     0.000455      178         Intersect TR bound
 490   5452.025249    0.038522                 Continuing     0.000005       23         Intersect TR bound
 560   5451.601333    0.005073   Continuing - TR contract     0.009466        5         Negative curvature
 570   5451.601333    0.005073   Continuing - TR contract     0.000009        5         Negative curvature
 500   5452.025249    0.007898     Continuing - TR expand     0.000040       64         Intersect TR bound
 580   5451.601333    0.002162     Continuing - TR expand     0.000000        1         Intersect TR bound
 590   5451.601333    0.002162   Continuing - TR contract     0.000000        1         Intersect TR bound

Iteration has terminated
 590   5451.601333    0.002162Radius of trust region is less than stop.trust.radius


iter           f        nrm_gr                     status          rad  CG iter                  CG result
 510   5452.025249    0.008608   Continuing - TR contract     0.000017      125         Intersect TR bound
 520   5452.025249    0.004495   Continuing - TR contract     0.000029      463          Reached tolerance
 530   5452.025249    0.004495   Continuing - TR contract     0.000000      463          Reached tolerance
 540   5452.025249    0.000494   Continuing - TR contract     0.000000        2         Intersect TR bound

Iteration has terminated
 544   5452.025249    0.000494Radius of trust region is less than stop.trust.radius

Optimizing with theta = 5.335586 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.337750   17.511248     Continuing - TR expand     0.000107        3         Intersect TR bound
  40   5459.330566  171.183900                 Continuing     0.001086        7         Intersect TR bound
  50   5459.325510   56.493267                 Continuing     0.000051        3         Intersect TR bound
  60   5459.323366   19.348735                 Continuing     0.000014        3         Intersect TR bound
  70   5459.315191   71.704763                 Continuing     0.000218        7         Intersect TR bound
  80   5459.306502   32.323310   Continuing - TR contract     0.000092        6         Intersect TR bound
  90   5459.304249   13.219911   Continuing - TR contract     0.000077        5         Intersect TR bound
 100   5459.289451   61.797670   Continuing - TR contract     0.000392       11         Intersect TR bound
 110   5459.255098   84.803518   Continuing - TR contract     0.003968       17         Intersect TR bound
 120   5459.251905   54.385376   Continuing - TR contract     0.000279        6         Intersect TR bound
Optimizing with theta = 6.192106 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
 130   5459.236882   32.183638     Continuing - TR expand     0.002825       11         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
 140   5459.235177   21.607450     Continuing - TR expand     0.000397        4         Intersect TR bound
  30   5459.338311   47.015496                 Continuing     0.000054        3         Intersect TR bound
 150   5459.156632  159.859238     Continuing - TR expand     0.036204       19         Intersect TR bound
  40   5459.336215   44.186584   Continuing - TR contract     0.000030        4         Intersect TR bound
  50   5459.334836   27.397751   Continuing - TR contract     0.000153        6         Intersect TR bound
 160   5458.958317  122.056167                 Continuing     0.003394       15         Intersect TR bound
 170   5458.952631   23.023907     Continuing - TR expand     0.000477        5         Intersect TR bound
  60   5459.325641   79.336986     Continuing - TR expand     0.004640        9         Intersect TR bound
  70   5459.321616   47.091584   Continuing - TR contract     0.000054        7         Intersect TR bound
 180   5458.646164  181.183113   Continuing - TR contract     0.028996       44         Intersect TR bound
  80   5459.321007    8.767073     Continuing - TR expand     0.000023        3         Intersect TR bound
  90   5459.316649   10.263923     Continuing - TR expand     0.000348        6         Intersect TR bound
 190   5457.995238  168.095477   Continuing - TR contract     0.005437       22         Intersect TR bound
 100   5459.310533   11.433045     Continuing - TR expand     0.000294        5         Intersect TR bound
 200   5457.942913   66.062635   Continuing - TR contract     0.002294       11         Intersect TR bound
 110   5459.295444  172.161675   Continuing - TR contract     0.001488       14         Intersect TR bound
 210   5457.876214   62.481023     Continuing - TR expand     0.005806       11         Intersect TR bound
 120   5459.286621   51.493722                 Continuing     0.000035        2         Intersect TR bound
 130   5459.284419   16.260393     Continuing - TR expand     0.000177        4         Intersect TR bound
 220   5456.406010  118.899789   Continuing - TR contract     0.088174       19         Intersect TR bound
 140   5459.273484   59.868319                 Continuing     0.000298        7         Intersect TR bound
 230   5455.939814   84.407196     Continuing - TR expand     0.037198       20         Intersect TR bound
 150   5459.260838  138.540163                 Continuing     0.003017       16         Intersect TR bound
 240   5454.509507  134.637712   Continuing - TR contract     0.062772        4         Negative curvature
 160   5459.226659   87.316040                 Continuing     0.000141        3         Intersect TR bound
 250   5454.502348   18.507718     Continuing - TR expand     0.000736        4         Intersect TR bound
 170   5459.185299   74.894217                 Continuing     0.008591       27         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5454.180119   43.877993     Continuing - TR expand     0.134065       63         Intersect TR bound
 180   5458.958580   43.116908                 Continuing     0.002416       15         Intersect TR bound
 190   5458.925416   34.100459     Continuing - TR expand     0.012233       16         Intersect TR bound
 270   5453.300028  193.814198   Continuing - TR contract     0.678705      682          Reached tolerance
 200   5458.196815  141.054818   Continuing - TR contract     0.020642       65         Intersect TR bound
 210   5458.089543   84.174380                 Continuing     0.002903       12         Intersect TR bound
 280   5452.608696  149.231272   Continuing - TR contract     0.095443      131         Intersect TR bound
 220   5457.251699  458.658943     Continuing - TR expand     0.793564       82         Intersect TR bound
 290   5452.468176   48.007630     Continuing - TR expand     0.241590       92         Intersect TR bound
 230   5456.547732  246.189057   Continuing - TR contract     0.055797       94         Intersect TR bound
 240   5456.451240  145.423226     Continuing - TR expand     0.023540        8         Intersect TR bound
 250   5455.803752  167.228040     Continuing - TR expand     0.029792       15         Intersect TR bound
 300   5452.376850   10.548764   Continuing - TR contract     0.050960      177         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5455.073976  174.460703                 Continuing     0.012569       22         Intersect TR bound
 310   5452.370490    7.931824                 Continuing     0.003583       55         Intersect TR bound
 320   5452.369099    2.703003   Continuing - TR contract     0.000126        2         Negative curvature
 330   5452.368974    7.108663     Continuing - TR expand     0.000319        4         Intersect TR bound
 270   5453.308505   80.466434   Continuing - TR contract     0.095443      221         Intersect TR bound
 340   5452.368323    2.220383     Continuing - TR expand     0.004843       41         Intersect TR bound
 280   5452.875506   36.953660   Continuing - TR contract     0.003355       29         Intersect TR bound
 350   5452.360563    0.821542   Continuing - TR contract     0.008172        6         Negative curvature
 360   5452.360563    0.821542   Continuing - TR contract     0.000008        5         Intersect TR bound
 290   5452.794926   47.195086   Continuing - TR contract     0.004247       75         Intersect TR bound
 370   5452.360557    0.408455   Continuing - TR contract     0.000727        4         Negative curvature
 380   5452.360556    0.582503     Continuing - TR expand     0.000009        5         Intersect TR bound
 390   5452.360550    0.477350   Continuing - TR contract     0.000065       50         Intersect TR bound
 300   5452.749939    7.878032   Continuing - TR contract     0.005375       85         Intersect TR bound
 400   5452.360541    1.007970   Continuing - TR contract     0.000328      112         Intersect TR bound
 410   5452.360538    0.115315   Continuing - TR contract     0.000138      109         Intersect TR bound
 310   5452.715244   31.425284   Continuing - TR contract     0.081629      377         Intersect TR bound
 420   5452.360531    0.755036   Continuing - TR contract     0.000700      139         Intersect TR bound
 320   5452.707364   16.771508                 Continuing     0.022958      190         Intersect TR bound
 330   5452.705355    6.825639     Continuing - TR expand     0.019371      199         Intersect TR bound
 430   5452.360523    0.022218   Continuing - TR contract     0.000590      738          Reached tolerance
 340   5452.705205    0.039827   Continuing - TR contract     0.002724      140         Intersect TR bound
 350   5452.705205    0.039827   Continuing - TR contract     0.000003        9         Intersect TR bound
 360   5452.705205    0.009841   Continuing - TR contract     0.000000       22         Intersect TR bound
 370   5452.705205    0.002306   Continuing - TR contract     0.000000        2         Intersect TR bound

Iteration has terminated
 378   5452.705205    0.002041Radius of trust region is less than stop.trust.radius

 440   5452.360523    0.022218   Continuing - TR contract     0.000001       40         Intersect TR bound
 450   5452.360523    0.015348   Continuing - TR contract     0.000000        3         Intersect TR bound
 460   5452.360523    0.013269   Continuing - TR contract     0.000000        1         Intersect TR bound

Iteration has terminated
 462   5452.360523    0.013269Radius of trust region is less than stop.trust.radius

Optimizing with theta = 7.937511 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338578   20.734761                 Continuing     0.000001        1         Intersect TR bound
  40   5459.338263   29.623421   Continuing - TR contract     0.000004        4         Intersect TR bound
  50   5459.337259   36.117533   Continuing - TR contract     0.000076        8         Intersect TR bound
  60   5459.336728   37.388024     Continuing - TR expand     0.000129        6         Intersect TR bound
  70   5459.333761   77.912038                 Continuing     0.000218       13         Intersect TR bound
  80   5459.331065   60.079146   Continuing - TR contract     0.000122       13         Intersect TR bound
  90   5459.329397   18.625824     Continuing - TR expand     0.000103        5         Intersect TR bound
 100   5459.327305   54.308950   Continuing - TR contract     0.000523       15         Intersect TR bound
 110   5459.324835   16.244649     Continuing - TR expand     0.000073        5         Intersect TR bound
 120   5459.322672   58.973095   Continuing - TR contract     0.000186       15         Intersect TR bound
 130   5459.304001   86.874243   Continuing - TR contract     0.000471       23         Intersect TR bound
 140   5459.297583   64.106547                 Continuing     0.000265       11         Intersect TR bound
 150   5459.288663   54.666645     Continuing - TR expand     0.001788       19         Intersect TR bound
 160   5459.209647   61.500639                 Continuing     0.006034       47         Intersect TR bound
 170   5459.175373   56.303699     Continuing - TR expand     0.006788       30         Intersect TR bound
 180   5459.153797   88.586740     Continuing - TR expand     0.017183       30         Intersect TR bound
Optimizing with theta = 7.062489 
 190   5458.765545   94.583603   Continuing - TR contract     0.086987      126         Intersect TR bound
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
 200   5458.592585   68.702218     Continuing - TR expand     0.024465       46         Intersect TR bound
  30   5459.338547    9.009419                 Continuing     0.000001        1         Intersect TR bound
  40   5459.337315   66.327581   Continuing - TR contract     0.000045        7         Intersect TR bound
 210   5458.131526  106.858562     Continuing - TR expand     0.371564      100         Intersect TR bound
  50   5459.336510   12.860620     Continuing - TR expand     0.000025        3         Intersect TR bound
  60   5459.334901   41.056079                 Continuing     0.000021        4         Intersect TR bound
 220   5457.525147  147.801256     Continuing - TR expand     0.470260      125         Intersect TR bound
  70   5459.333766   43.479205                 Continuing     0.000109        5         Intersect TR bound
  80   5459.331109   31.425645     Continuing - TR expand     0.000275        5         Intersect TR bound
  90   5459.321395  144.877548   Continuing - TR contract     0.000232        7         Intersect TR bound
 100   5459.309299   20.863357     Continuing - TR expand     0.000033        2         Intersect TR bound
 230   5454.212444   21.612463     Continuing - TR expand     0.198391      189         Intersect TR bound
 110   5459.307335   23.406213   Continuing - TR contract     0.000007        2         Intersect TR bound
 120   5459.304772   71.057731   Continuing - TR contract     0.000105        9         Intersect TR bound
 130   5459.303595   14.629331     Continuing - TR expand     0.000088        4         Intersect TR bound
 140   5459.297606   23.757914   Continuing - TR contract     0.000447       15         Intersect TR bound
 240   5454.061902  100.615052                 Continuing     0.055797      218         Intersect TR bound
 150   5459.296081   26.536970     Continuing - TR expand     0.000377        9         Intersect TR bound
 160   5459.294533   38.596927     Continuing - TR expand     0.000955        8         Intersect TR bound
 170   5459.248985   98.717387     Continuing - TR expand     0.002416       16         Intersect TR bound
 250   5453.905394    2.996814   Continuing - TR contract     0.011770       16         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5453.905368    1.785057                 Continuing     0.000023        1         Intersect TR bound
 180   5459.123683   54.658299   Continuing - TR contract     0.008155       45         Intersect TR bound
 270   5453.905356    1.830926   Continuing - TR contract     0.000175       64         Intersect TR bound
 190   5459.094959   95.799717   Continuing - TR contract     0.003440       31         Intersect TR bound
 280   5453.905339    1.163969                 Continuing     0.000074       59         Intersect TR bound
 200   5458.904810  144.168613     Continuing - TR expand     0.069668       51         Intersect TR bound
 210   5458.140943  159.264261     Continuing - TR expand     0.352695       93         Intersect TR bound
 220   5456.397942  206.103332   Continuing - TR contract     0.008266       29         Intersect TR bound
 290   5453.905218    0.805570   Continuing - TR contract     0.000559      293         Intersect TR bound
 230   5456.019362  200.703735     Continuing - TR expand     0.251089       73         Intersect TR bound
 300   5453.905215    0.324172   Continuing - TR contract     0.000039        9         Negative curvature
 310   5453.905212    0.174574     Continuing - TR expand     0.000597       87         Intersect TR bound
 320   5453.905209    0.880050     Continuing - TR expand     0.001512      190         Intersect TR bound
 240   5453.370052   62.816120   Continuing - TR contract     0.105928      664          Reached tolerance
 250   5453.317517   83.388891   Continuing - TR contract     0.007448       17         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5453.294776   44.365427   Continuing - TR contract     0.018853       85         Intersect TR bound
 270   5453.220185   41.919563   Continuing - TR contract     0.007954      125         Intersect TR bound
 330   5453.905206    0.063292   Continuing - TR contract     0.000035      671          Reached tolerance
 280   5453.205521   10.629900     Continuing - TR expand     0.040265      147         Intersect TR bound
 340   5453.905206    0.018278   Continuing - TR contract     0.000000      126         Intersect TR bound
 350   5453.905206    0.008182   Continuing - TR contract     0.000000       30         Intersect TR bound

Iteration has terminated
 359   5453.905206    0.007641Radius of trust region is less than stop.trust.radius

 290   5453.200319   23.797442   Continuing - TR contract     0.016987      245         Intersect TR bound
 300   5453.198058    1.377470     Continuing - TR expand     0.007166      124         Intersect TR bound
 310   5453.194966    2.337974   Continuing - TR contract     0.003023      306         Intersect TR bound
 320   5453.194736    1.513109   Continuing - TR contract     0.000106       30         Negative curvature
 330   5453.194730    0.411384   Continuing - TR contract     0.000045       33         Intersect TR bound
 340   5453.194721    0.788894                 Continuing     0.000454      163         Intersect TR bound
 350   5453.194698    0.826492     Continuing - TR expand     0.004597      277         Intersect TR bound
 360   5453.194697    0.116261     Continuing - TR expand     0.000646      218         Intersect TR bound
 370   5453.194696    0.000302   Continuing - TR contract     0.000008      735          Reached tolerance
 380   5453.194696    0.000302   Continuing - TR contract     0.000000        5         Intersect TR bound
 390   5453.194696    0.001492     Continuing - TR expand     0.000000        2         Intersect TR bound

Iteration has terminated
 394   5453.194696    0.001492Radius of trust region is less than stop.trust.radius

Optimizing with theta = 9.664414 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338646   32.373007                 Continuing     0.000001        1         Intersect TR bound
  40   5459.338589   15.437512                 Continuing     0.000001        3         Intersect TR bound
  50   5459.338444   26.544600     Continuing - TR expand     0.000034        6         Intersect TR bound
  60   5459.337848   24.878424   Continuing - TR contract     0.000005        7         Intersect TR bound
  70   5459.337383   56.612347                 Continuing     0.000043       11         Intersect TR bound
  80   5459.335183   19.048981     Continuing - TR expand     0.000054        5         Intersect TR bound
  90   5459.334691   31.983815     Continuing - TR expand     0.000092        9         Intersect TR bound
 100   5459.333595   33.601965     Continuing - TR expand     0.000465       16         Intersect TR bound
 110   5459.329334   71.382594   Continuing - TR contract     0.000065       19         Intersect TR bound
 120   5459.327917   18.906546     Continuing - TR expand     0.000661       18         Intersect TR bound
 130   5459.322628   44.284017   Continuing - TR contract     0.000558       30         Intersect TR bound
 140   5459.259010  176.498023   Continuing - TR contract     0.011301       88         Intersect TR bound
 150   5459.245554   38.474084                 Continuing     0.000353       25         Intersect TR bound
 160   5459.221393  124.496176   Continuing - TR contract     0.001192       57         Intersect TR bound
 170   5459.185193   46.722370     Continuing - TR expand     0.002682       39         Intersect TR bound
 180   5459.146104   55.445829     Continuing - TR expand     0.009051       44         Intersect TR bound
 190   5458.632977  203.102163     Continuing - TR expand     0.137461      138         Intersect TR bound
 200   5456.119811  998.975592   Continuing - TR contract     0.028996       19         Intersect TR bound
 210   5456.042565  102.694253     Continuing - TR expand     0.036698       69         Intersect TR bound
 220   5456.011433  103.105630   Continuing - TR contract     0.000215        8         Intersect TR bound
 230   5455.937769  155.975452   Continuing - TR contract     0.019594      272         Intersect TR bound
 240   5455.670841  168.380786   Continuing - TR contract     0.024799      318         Intersect TR bound
 250   5455.512387   45.088169     Continuing - TR expand     0.125544      333         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5455.384347  258.839328   Continuing - TR contract     0.017655      365         Intersect TR bound
 270   5455.365376   42.931269   Continuing - TR contract     0.002483      327         Intersect TR bound
Optimizing with theta = 8.807894 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338605   26.170248   Continuing - TR contract     0.000001        2         Intersect TR bound
 280   5455.363312   29.876969   Continuing - TR contract     0.001047      287         Intersect TR bound
  40   5459.338493   24.348770   Continuing - TR contract     0.000005        5         Intersect TR bound
  50   5459.338007   60.203617   Continuing - TR contract     0.000008        7         Intersect TR bound
  60   5459.337573   27.838693     Continuing - TR expand     0.000086        6         Intersect TR bound
  70   5459.336651   36.604335   Continuing - TR contract     0.000073       11         Intersect TR bound
  80   5459.335948   45.992962                 Continuing     0.000041        9         Intersect TR bound
  90   5459.334813   44.238089   Continuing - TR contract     0.000103       10         Intersect TR bound
 290   5455.361465   17.747572   Continuing - TR contract     0.015907      737          Reached tolerance
 100   5459.333290   47.312537     Continuing - TR expand     0.000523       10         Intersect TR bound
 110   5459.329294   54.111373   Continuing - TR contract     0.000441       20         Intersect TR bound
 120   5459.326402   22.603482     Continuing - TR expand     0.000744       18         Intersect TR bound
 130   5459.313911   74.954608                 Continuing     0.000419       23         Intersect TR bound
 140   5459.307910   24.500962     Continuing - TR expand     0.000078        5         Intersect TR bound
 150   5459.256977   69.715531   Continuing - TR contract     0.004768       57         Intersect TR bound
 300   5455.361392    3.119421   Continuing - TR contract     0.000559      404         Intersect TR bound
 160   5459.235570   49.130881                 Continuing     0.000596       24         Intersect TR bound
 170   5459.166169   57.272502     Continuing - TR expand     0.024136       55         Intersect TR bound
 180   5459.073017  420.590812                 Continuing     0.040729       90         Intersect TR bound
 310   5455.361387    0.727858     Continuing - TR expand     0.002831      396         Intersect TR bound
 190   5456.182065  131.333279     Continuing - TR expand     2.474297      285         Intersect TR bound
 200   5456.182065  131.333279   Continuing - TR contract     0.002416       13         Intersect TR bound
 210   5455.500839  479.879639   Continuing - TR contract     0.220186      305         Intersect TR bound
 320   5455.361387    0.727858   Continuing - TR contract     0.000003      308         Intersect TR bound
 220   5455.164474  358.543643   Continuing - TR contract     0.092891      307         Intersect TR bound
 330   5455.361387    0.013881   Continuing - TR contract     0.000003      363         Intersect TR bound
 230   5454.828992  112.205833   Continuing - TR contract     0.156753      331         Intersect TR bound
 340   5455.361387    0.014287   Continuing - TR contract     0.000003      302         Intersect TR bound
 350   5455.361387    0.001037   Continuing - TR contract     0.000000       38         Intersect TR bound

Iteration has terminated
 358   5455.361387    0.001037Radius of trust region is less than stop.trust.radius

 240   5454.728343  119.996362   Continuing - TR contract     0.022043      341         Intersect TR bound
 250   5454.711654   26.475997   Continuing - TR contract     0.037198      761          Reached tolerance

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5454.710422    0.017075   Continuing - TR contract     0.001744      788          Reached tolerance
 270   5454.710422    0.017075   Continuing - TR contract     0.000002       39         Intersect TR bound
 280   5454.710422    0.009843     Continuing - TR expand     0.000004       89         Intersect TR bound
 290   5454.710422    0.002643   Continuing - TR contract     0.000004      311         Negative curvature
 300   5454.710422    0.002643   Continuing - TR contract     0.000000       53         Intersect TR bound
 310   5454.710422    0.000019   Continuing - TR contract     0.000000       38         Intersect TR bound

Iteration has terminated
 313   5454.710422    0.000019Radius of trust region is less than stop.trust.radius

Optimizing with theta = 11.29979 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338701   64.319357   Continuing - TR contract     0.000000        2         Intersect TR bound
  40   5459.338648   72.288416                 Continuing     0.000001        4         Intersect TR bound
  50   5459.338629   12.210815     Continuing - TR expand     0.000001        3         Intersect TR bound
  60   5459.338547   44.028765   Continuing - TR contract     0.000002       11         Intersect TR bound
  70   5459.338440   42.992875   Continuing - TR contract     0.000021       17         Intersect TR bound
  80   5459.337946   49.759151   Continuing - TR contract     0.000018       24         Intersect TR bound
  90   5459.337736   34.285767   Continuing - TR contract     0.000015       19         Intersect TR bound
 100   5459.336311   38.594350     Continuing - TR expand     0.000465       31         Intersect TR bound
 110   5459.332646   50.071128   Continuing - TR contract     0.000392       56         Intersect TR bound
 120   5459.321387  155.368258                 Continuing     0.001764       60         Intersect TR bound
 130   5459.295949   47.569393                 Continuing     0.000496       52         Intersect TR bound
 140   5459.285195   40.082275                 Continuing     0.000558       55         Intersect TR bound
 150   5459.259372   31.074874                 Continuing     0.001413       58         Intersect TR bound
 160   5459.150288  406.021217   Continuing - TR contract     0.021454      172         Intersect TR bound
 170   5458.851007  242.684323     Continuing - TR expand     0.018102      109         Intersect TR bound
 180   5458.799936   74.993829   Continuing - TR contract     0.007637      117         Intersect TR bound
 190   5458.713887  256.282986   Continuing - TR contract     0.038661      180         Intersect TR bound
Optimizing with theta = 10.49799 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
 200   5455.960494   17.933078                 Continuing     2.348649      694          Reached tolerance
  30   5459.338688   57.685469   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338630   31.421384                 Continuing     0.000001        3         Intersect TR bound
  50   5459.338571   23.126259                 Continuing     0.000002        5         Intersect TR bound
  60   5459.338101   63.069414   Continuing - TR contract     0.000013       18         Intersect TR bound
  70   5459.337905   27.266852                 Continuing     0.000005        8         Intersect TR bound
  80   5459.337195   36.673919   Continuing - TR contract     0.000097       20         Intersect TR bound
  90   5459.336671   47.296766   Continuing - TR contract     0.000041       17         Intersect TR bound
 100   5459.335274   57.426065   Continuing - TR contract     0.000034       21         Intersect TR bound
 210   5455.960494   17.933078   Continuing - TR contract     0.002294      197         Intersect TR bound
 110   5459.333528   54.761111     Continuing - TR expand     0.000348       23         Intersect TR bound
 120   5459.310157   84.993500   Continuing - TR contract     0.002352       66         Intersect TR bound
 220   5455.959053   19.836973     Continuing - TR expand     0.034834      403         Intersect TR bound
 130   5459.296988   35.141965                 Continuing     0.000441       41         Intersect TR bound
 140   5459.261581   50.355662     Continuing - TR expand     0.013394       70         Intersect TR bound
 150   5459.246260   57.396234                 Continuing     0.000419       35         Intersect TR bound
 160   5459.222429  285.108795     Continuing - TR expand     0.012714       57         Intersect TR bound
 230   5455.958733    2.966536     Continuing - TR expand     0.002449      242         Intersect TR bound
 170   5458.907703  234.495311   Continuing - TR contract     0.032181      217         Intersect TR bound
 180   5458.625197  265.880244   Continuing - TR contract     0.006788      140         Intersect TR bound
 240   5455.958494   25.832335     Continuing - TR expand     0.037198      392         Intersect TR bound
 190   5458.402919   87.089215                 Continuing     0.002864       52         Intersect TR bound
 200   5458.268864  181.877572     Continuing - TR expand     0.130481      172         Intersect TR bound
 250   5455.958409    0.005330   Continuing - TR contract     0.000073      885          Reached tolerance
 210   5455.757498    8.344378   Continuing - TR contract     0.055046      808          Reached tolerance
 220   5455.757498    8.344378   Continuing - TR contract     0.000054       23         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5455.958409    0.005330   Continuing - TR contract     0.000000       47         Intersect TR bound
 230   5455.757091   22.326067   Continuing - TR contract     0.000816       19         Negative curvature
 270   5455.958409    0.005330   Continuing - TR contract     0.000000        1         Intersect TR bound

Iteration has terminated
 270   5455.958409    0.005330Radius of trust region is less than stop.trust.radius

 240   5455.757081    2.080699     Continuing - TR expand     0.000172       40         Intersect TR bound
 250   5455.756919    4.637536     Continuing - TR expand     0.002616      292         Intersect TR bound

